id_policy,id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount,pol_bonus,pol_coverage,pol_duration,pol_sit_duration,pol_pay_freq,pol_payd,pol_usage,pol_insee_code,drv_drv2,drv_age1,drv_age2,drv_sex1,drv_sex2,drv_age_lic1,drv_age_lic2,vh_age,vh_cyl,vh_din,vh_fuel,vh_make,vh_model,vh_sale_begin,vh_sale_end,vh_speed,vh_type,vh_value,vh_weight,claim_amount_winsorized
A00090710-V01,A00090710,V01,0,CL01,1,106.14,0.72,4.0,6.0,1.0,Monthly,No,WorkPrivate,59375,No,32,,M,,11.0,0.0,1.0,1124.0,60.0,Gasoline,PEUGEOT,206,2.0,1.0,155.0,Tourism,11550.0,945.0,106.14
A00041548-V01,A00041548,V01,0,CL01,1,2683.76,0.5,4.0,24.0,3.0,Biannual,No,Professional,28357,No,54,,M,,35.0,0.0,3.0,1995.0,115.0,Diesel,RENAULT,TRAFIC,4.0,4.0,160.0,Commercial,23561.0,1271.4,2683.76
A00057522-V01,A00057522,V01,0,CL01,1,0.0,0.5,3.0,22.0,1.0,Biannual,No,Retired,69091,No,75,,M,,53.0,0.0,16.0,2188.0,83.0,Diesel,RENAULT,LAGUNA,17.0,14.0,175.0,Tourism,18615.0,1335.0,0.0
A00004622-V01,A00004622,V01,0,CL01,1,269.29,0.5,4.0,3.0,1.0,Yearly,No,Retired,83137,Yes,80,80,M,F,51.0,48.0,1.0,1360.0,74.0,Gasoline,CITROEN,C3,2.0,1.0,163.0,Tourism,13800.0,1030.0,269.29
A00004623-V01,A00004623,V01,0,CL01,1,-501.38,0.5,3.0,3.0,3.0,Yearly,No,WorkPrivate,59491,Yes,55,61,F,M,15.0,41.0,14.0,1870.0,64.0,Diesel,RENAULT,MEGANE,16.0,15.0,160.0,Tourism,16358.0,1110.0,-501.38
A00077375-V01,A00077375,V01,0,CL01,1,554.63,0.6,2.0,5.0,2.0,Monthly,No,WorkPrivate,62485,Yes,38,41,F,M,20.0,22.0,12.0,1896.0,111.0,Diesel,AUDI,A4,13.0,12.0,194.0,Tourism,25734.0,1240.0,554.63
A00027289-V01,A00027289,V01,0,CL01,1,953.87,0.5,4.0,14.0,4.0,Yearly,No,Retired,44132,Yes,72,77,F,M,48.0,51.0,11.0,2151.0,102.0,Diesel,MERCEDES BENZ,C200,13.0,11.0,185.0,Tourism,25246.0,1335.0,953.87
A00050124-V01,A00050124,V01,0,CL02,1,674.89,0.5,4.0,4.0,1.0,Yearly,No,Professional,54395,No,63,,M,,42.0,0.0,1.0,1997.0,164.0,Diesel,CITROEN,C5,1.0,1.0,210.0,Tourism,38200.0,1595.0,674.89
A00003438-V01,A00003438,V01,0,CL01,1,940.42,0.5,4.0,7.0,2.0,Biannual,No,WorkPrivate,44109,No,48,,F,,29.0,0.0,9.0,1896.0,90.0,Diesel,VOLKSWAGEN,GOLF,14.0,11.0,180.0,Tourism,18508.0,1260.0,940.42
A00066258-V01,A00066258,V01,0,CL01,1,-972.19,0.5,4.0,2.0,2.0,Yearly,No,WorkPrivate,22278,Yes,49,28,M,F,30.0,6.0,11.0,1896.0,116.0,Diesel,VOLKSWAGEN,PASSAT,12.0,11.0,194.0,Tourism,25642.0,1353.0,-858.1156
A00026813-V01,A00026813,V01,0,CL01,1,360.11,0.5,4.0,16.0,1.0,Monthly,No,WorkPrivate,38062,No,43,,M,,24.0,0.0,6.0,1997.0,136.0,Diesel,PEUGEOT,407,7.0,4.0,203.0,Tourism,30600.0,1635.0,360.11
A00077892-V01,A00077892,V01,0,CL01,1,0.0,0.5,4.0,1.0,1.0,Monthly,No,WorkPrivate,92026,No,46,,M,,26.0,0.0,5.0,1896.0,105.0,Diesel,VOLKSWAGEN,JETTA,6.0,4.0,189.0,Tourism,21940.0,1345.0,0.0
A00044846-V01,A00044846,V01,0,CL01,1,108.07,0.5,4.0,13.0,2.0,Yearly,No,Retired,44109,No,76,,F,,49.0,0.0,2.0,1461.0,68.0,Diesel,RENAULT,CLIO,6.0,5.0,162.0,Tourism,13400.0,1155.0,108.07
A00045105-V01,A00045105,V01,0,CL01,1,1434.38,0.64,4.0,19.0,2.0,Biannual,No,WorkPrivate,91174,No,50,,M,,28.0,0.0,2.0,1242.0,60.0,Gasoline,FIAT,PANDA,3.0,3.0,155.0,Tourism,8690.0,860.0,1434.38
A00073674-V01,A00073674,V01,0,CL01,1,1240.89,0.5,2.0,3.0,1.0,Biannual,No,Retired,71499,No,59,,M,,37.0,0.0,7.0,1461.0,58.0,Diesel,RENAULT,KANGOO,8.0,6.0,137.0,Commercial,14651.0,1660.0,1240.89
A00003988-V01,A00003988,V01,0,CL01,1,-303.87,0.5,4.0,25.0,2.0,Monthly,No,WorkPrivate,24222,Yes,46,23,M,M,26.0,5.0,3.0,1910.0,120.0,Diesel,OPEL,VECTRA,7.0,6.0,200.0,Tourism,25500.0,1428.0,-303.87
A00008947-V01,A00008947,V01,0,CL01,1,-737.85,0.5,4.0,25.0,1.0,Biannual,No,WorkPrivate,62250,No,47,,M,,27.0,0.0,4.0,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,4.0,3.0,180.0,Tourism,28850.0,1499.0,-737.85
A00065377-V01,A00065377,V01,0,CL01,1,2117.32,0.5,4.0,9.0,1.0,Biannual,No,WorkPrivate,03019,Yes,60,59,M,F,42.0,40.0,4.0,1910.0,90.0,Diesel,FIAT,BRAVO,4.0,3.0,174.0,Tourism,19100.0,1145.0,2117.32
A00091344-V01,A00091344,V01,0,CL02,1,356.26,0.5,4.0,4.0,4.0,Yearly,No,WorkPrivate,71445,Yes,37,33,M,F,19.0,15.0,4.0,1461.0,106.0,Diesel,RENAULT,SCENIC,6.0,5.0,178.0,Tourism,24100.0,1365.0,356.26
A00029671-V01,A00029671,V01,0,CL01,1,927.23,0.5,4.0,7.0,1.0,Yearly,No,WorkPrivate,69194,Yes,31,30,F,M,13.0,12.0,1.0,1560.0,109.0,Diesel,PEUGEOT,3008,2.0,2.0,180.0,Tourism,28400.0,1425.0,927.23
A00024187-V01,A00024187,V01,0,CL01,1,1917.35,0.68,4.0,26.0,1.0,Monthly,No,WorkPrivate,59524,No,48,,F,,29.0,0.0,4.0,2400.0,180.0,Diesel,VOLVO,C70,5.0,1.0,225.0,Tourism,44310.0,1783.0,1917.35
A00021302-V02,A00021302,V02,0,CL01,1,380.78,0.64,4.0,9.0,3.0,Yearly,No,WorkPrivate,42185,No,36,,M,,18.0,0.0,8.0,1968.0,136.0,Diesel,RENAULT,TOURAN,8.0,5.0,197.0,Tourism,26200.0,1600.0,380.78
A00040673-V01,A00040673,V01,0,CL01,1,227.64,0.8,4.0,1.0,1.0,Monthly,No,WorkPrivate,30166,No,26,,M,,7.0,0.0,2.0,2204.0,140.0,Diesel,HONDA,CIVIC,2.0,1.0,205.0,Tourism,23750.0,1347.0,227.64
A00025323-V01,A00025323,V01,0,CL02,1,168.58,0.5,4.0,15.0,1.0,Yearly,No,Retired,91201,No,78,,M,,60.0,0.0,4.0,1968.0,140.0,Diesel,SKODA,OCTAVIA,5.0,3.0,199.0,Tourism,29690.0,1470.0,168.58
A00040883-V01,A00040883,V01,0,CL01,1,845.05,0.5,4.0,5.0,5.0,Monthly,No,Retired,85166,Yes,61,67,F,M,41.0,47.0,9.0,2401.0,164.0,Diesel,VOLVO,S60,10.0,7.0,210.0,Tourism,36650.0,1493.0,845.05
A00073368-V01,A00073368,V01,0,CL01,1,540.65,0.57,4.0,1.0,1.0,Biannual,No,WorkPrivate,53130,No,31,,M,,12.0,0.0,5.0,1896.0,105.0,Diesel,VOLKSWAGEN,GOLF,8.0,4.0,187.0,Tourism,22080.0,1287.0,540.65
A00015464-V01,A00015464,V01,0,CL01,1,0.0,0.5,4.0,12.0,6.0,Biannual,No,WorkPrivate,13001,Yes,77,30,F,F,40.0,12.0,6.0,1590.0,111.0,Gasoline,HONDA,CIVIC,10.0,6.0,185.0,Tourism,19200.0,1135.0,0.0
A00019032-V01,A00019032,V01,0,CL01,1,895.53,0.5,4.0,16.0,1.0,Biannual,No,WorkPrivate,49330,Yes,48,54,M,F,30.0,30.0,8.0,2495.0,139.0,Diesel,LAND ROVER,DISCOVERY,9.0,8.0,157.0,Tourism,34550.0,2150.0,895.53
A00037240-V01,A00037240,V01,0,CL01,1,175.43,0.5,3.0,6.0,2.0,Quarterly,No,Retired,80021,No,72,,M,,46.0,0.0,15.0,1390.0,75.0,Gasoline,RENAULT,MEGANE,16.0,15.0,170.0,Tourism,13309.0,1015.0,175.43
A00077658-V01,A00077658,V01,0,CL01,1,592.54,0.5,4.0,24.0,4.0,Biannual,No,WorkPrivate,45004,No,50,,M,,30.0,0.0,12.0,1998.0,134.0,Gasoline,PEUGEOT,406,13.0,9.0,203.0,Tourism,27210.0,1342.0,592.54
A00022353-V01,A00022353,V01,0,CL01,1,464.51,0.95,3.0,4.0,2.0,Biannual,No,Retired,75114,No,64,,M,,46.0,0.0,5.0,2776.0,164.0,Diesel,JEEP,CHEROKEE,6.0,4.0,174.0,Tourism,33800.0,1956.0,464.51
A00064689-V01,A00064689,V01,0,CL01,1,2323.95,0.58,4.0,17.0,2.0,Biannual,No,Retired,06118,No,62,,F,,44.0,0.0,2.0,1348.0,75.0,Gasoline,MAZDA,MAZDA2,2.0,1.0,168.0,Tourism,12400.0,955.0,2323.95
A00091120-V01,A00091120,V01,0,CL01,1,747.32,0.5,4.0,26.0,5.0,Yearly,No,WorkPrivate,42237,No,52,,F,,31.0,0.0,5.0,1360.0,74.0,Gasoline,CITROEN,C3,9.0,9.0,162.0,Tourism,12950.0,1095.0,747.32
A00031281-V01,A00031281,V01,0,CL01,1,123.53,0.5,4.0,8.0,2.0,Yearly,No,Professional,72181,No,55,,F,,36.0,0.0,2.0,1796.0,143.0,Gasoline,MERCEDES BENZ,CLC,3.0,1.0,215.0,Tourism,30950.0,1420.0,123.53
A00083952-V01,A00083952,V01,0,CL01,1,1240.89,0.5,3.0,10.0,10.0,Biannual,No,WorkPrivate,45027,No,52,,M,,29.0,0.0,19.0,1753.0,60.0,Diesel,FORD,ESCORT,23.0,20.0,151.0,Tourism,11655.0,960.0,1240.89
A00005930-V02,A00005930,V02,0,CL01,1,-349.09,0.5,4.0,8.0,1.0,Yearly,No,Professional,54304,Yes,59,24,F,F,40.0,5.0,1.0,1598.0,112.0,Gasoline,RENAULT,CLIO,1.0,1.0,186.0,Tourism,19700.0,1210.0,-349.09
A00050430-V01,A00050430,V01,0,CL02,1,1679.37,0.5,4.0,26.0,2.0,Yearly,No,Professional,50129,No,56,,F,,37.0,0.0,8.0,2188.0,150.0,Diesel,RENAULT,ESPACE,9.0,5.0,188.0,Tourism,38850.0,1782.0,1679.37
A00040652-V01,A00040652,V01,0,CL01,1,263.83,0.5,3.0,25.0,1.0,Biannual,No,WorkPrivate,29075,Yes,53,57,F,M,34.0,37.0,18.0,1896.0,75.0,Diesel,VOLKSWAGEN,PASSAT,20.0,18.0,160.0,Tourism,19964.0,1250.0,263.83
A00016881-V01,A00016881,V01,0,CL01,1,466.17,0.5,4.0,2.0,2.0,Yearly,No,Retired,83131,No,64,,M,,43.0,0.0,4.0,1398.0,68.0,Diesel,PEUGEOT,207,5.0,4.0,166.0,Tourism,16500.0,1186.0,466.17
A00021707-V01,A00021707,V01,0,CL01,1,749.91,0.5,4.0,14.0,7.0,Yearly,No,Retired,78440,No,78,,M,,49.0,0.0,7.0,1461.0,82.0,Diesel,RENAULT,MEGANE,9.0,6.0,170.0,Tourism,19900.0,1195.0,749.91
A00027441-V01,A00027441,V01,0,CL01,1,529.12,0.5,4.0,5.0,2.0,Monthly,No,WorkPrivate,92050,No,44,,M,,8.0,0.0,7.0,1870.0,120.0,Diesel,RENAULT,MEGANE,9.0,6.0,196.0,Tourism,21850.0,1270.0,529.12
A00069810-V01,A00069810,V01,0,CL01,1,755.96,0.5,2.0,5.0,2.0,Biannual,No,WorkPrivate,67380,No,35,,M,,15.0,0.0,13.0,2835.0,125.0,Diesel,MITSUBISHI,PAJERO,17.0,13.0,150.0,Tourism,30155.0,1855.0,755.96
A00084905-V01,A00084905,V01,0,CL01,1,120.84,0.5,2.0,21.0,1.0,Biannual,No,WorkPrivate,34032,No,61,,M,,42.0,0.0,4.0,1461.0,64.0,Diesel,RENAULT,TWINGO,4.0,1.0,164.0,Tourism,14250.0,980.0,120.84
A00033136-V01,A00033136,V01,0,CL01,1,320.87,0.57,4.0,4.0,4.0,Yearly,No,WorkPrivate,44064,Yes,37,35,M,F,19.0,17.0,7.0,1461.0,82.0,Diesel,RENAULT,CLIO,10.0,8.0,175.0,Tourism,14450.0,980.0,320.87
A00078537-V02,A00078537,V02,0,CL01,1,141.67,0.5,2.0,1.0,1.0,Quarterly,No,Professional,18033,No,40,,M,,19.0,0.0,6.0,1868.0,59.0,Diesel,CITROEN,C15,8.0,5.0,136.0,Commercial,12737.0,1545.0,141.67
A00007409-V01,A00007409,V01,0,CL01,1,1639.97,0.5,4.0,30.0,1.0,Yearly,No,Retired,07055,No,65,,M,,47.0,0.0,3.0,1461.0,86.0,Diesel,RENAULT,CLIO,6.0,5.0,174.0,Tourism,15050.0,1165.0,1639.97
A00027877-V01,A00027877,V01,0,CL01,1,526.43,0.51,3.0,13.0,2.0,Yearly,No,WorkPrivate,84047,No,51,,F,,17.0,0.0,5.0,1910.0,120.0,Diesel,FIAT,STILO,6.0,5.0,194.0,Tourism,19060.0,1090.0,526.43
A00005713-V01,A00005713,V01,0,CL01,1,985.89,0.5,4.0,1.0,1.0,Biannual,No,WorkPrivate,19105,No,63,,M,,44.0,0.0,2.0,996.0,68.0,Gasoline,SUZUKI,ALTO,2.0,1.0,155.0,Tourism,8290.0,855.0,985.89
A00084237-V01,A00084237,V01,0,CL01,1,354.65,0.6,4.0,5.0,1.0,Yearly,No,WorkPrivate,44162,Yes,36,35,F,M,11.0,10.0,9.0,1390.0,98.0,Gasoline,RENAULT,MEGANE,9.0,7.0,183.0,Tourism,15750.0,1165.0,354.65
A00014817-V01,A00014817,V01,0,CL01,1,90.3,0.54,4.0,20.0,3.0,Biannual,No,WorkPrivate,91215,No,49,,M,,31.0,0.0,8.0,2179.0,134.0,Diesel,PEUGEOT,607,12.0,7.0,205.0,Tourism,36350.0,1535.0,90.3
A00046840-V01,A00046840,V01,0,CL02,1,113.71,0.5,4.0,6.0,6.0,Monthly,No,Retired,17300,No,65,,F,,36.0,0.0,16.0,954.0,45.0,Gasoline,PEUGEOT,106,19.0,17.0,145.0,Tourism,9818.0,850.0,113.71
A00003243-V01,A00003243,V01,0,CL01,1,89.7,0.5,4.0,26.0,1.0,Biannual,No,Retired,34301,Yes,73,69,M,F,55.0,50.0,1.0,1390.0,75.0,Gasoline,DACIA,SANDERO,2.0,1.0,161.0,Tourism,9890.0,1036.0,89.7
A00062945-V02,A00062945,V02,0,CL01,1,122.55,0.5,3.0,2.0,1.0,Biannual,No,WorkPrivate,01113,No,48,,M,,30.0,0.0,8.0,1461.0,82.0,Diesel,RENAULT,MEGANE,9.0,6.0,170.0,Tourism,19900.0,1195.0,122.55
A00072951-V01,A00072951,V01,0,CL01,1,382.8,0.5,4.0,18.0,2.0,Yearly,No,Retired,32147,No,62,,F,,43.0,0.0,2.0,1149.0,59.0,Gasoline,RENAULT,CLIO,10.0,8.0,160.0,Tourism,11250.0,890.0,382.8
A00043592-V01,A00043592,V01,0,CL01,1,1240.89,0.5,2.0,17.0,1.0,Monthly,No,WorkPrivate,33349,Yes,49,22,M,M,31.0,3.0,14.0,1149.0,59.0,Gasoline,RENAULT,TWINGO,15.0,12.0,152.0,Tourism,9620.0,823.0,1240.89
A00068438-V01,A00068438,V01,0,CL01,1,0.0,0.8,3.0,5.0,1.0,Monthly,No,WorkPrivate,94022,No,25,,F,,5.0,0.0,10.0,1149.0,75.0,Gasoline,RENAULT,TWINGO,11.0,5.0,170.0,Tourism,11300.0,845.0,0.0
A00020945-V01,A00020945,V01,0,CL01,1,1236.0,0.5,4.0,13.0,3.0,Yearly,No,Retired,69387,No,79,,F,,59.0,0.0,4.0,1390.0,98.0,Gasoline,RENAULT,MODUS,7.0,6.0,177.0,Tourism,15000.0,1160.0,1236.0
A00066009-V01,A00066009,V01,0,CL01,1,107.2,0.64,4.0,1.0,1.0,Biannual,No,WorkPrivate,12300,Yes,36,28,M,F,18.0,9.0,3.0,1560.0,109.0,Diesel,PEUGEOT,308,3.0,2.0,185.0,Tourism,25150.0,1495.0,107.2
A00000125-V01,A00000125,V01,0,CL01,1,496.0,0.5,4.0,3.0,1.0,Yearly,Yes,WorkPrivate,25056,Yes,65,19,F,M,42.0,1.0,1.0,1390.0,75.0,Gasoline,DACIA,SANDERO,1.0,1.0,161.0,Tourism,9190.0,1065.0,496.0
A00071504-V01,A00071504,V01,0,CL01,1,1733.3,0.5,4.0,20.0,1.0,Monthly,No,WorkPrivate,67067,No,47,,M,,28.0,0.0,4.0,1461.0,106.0,Diesel,RENAULT,SCENIC,5.0,3.0,176.0,Tourism,24700.0,1365.0,1733.3
A00016106-V01,A00016106,V01,0,CL01,1,1746.61,0.5,3.0,1.0,1.0,Yearly,No,WorkPrivate,92009,Yes,41,40,M,F,18.0,19.0,9.0,2179.0,131.0,Diesel,CITROEN,C8,9.0,6.0,182.0,Tourism,33450.0,1648.0,1746.61
A00060377-V01,A00060377,V01,0,CL01,1,795.82,0.62,4.0,12.0,1.0,Yearly,No,WorkPrivate,64550,No,47,,M,,28.0,0.0,4.0,2993.0,231.0,Diesel,BMW,330,5.0,4.0,250.0,Tourism,51000.0,1550.0,795.82
A00060347-V01,A00060347,V01,0,CL01,1,654.7,0.5,4.0,6.0,1.0,Yearly,No,WorkPrivate,59410,Yes,38,38,F,M,18.0,20.0,1.0,1398.0,68.0,Diesel,PEUGEOT,206,2.0,1.0,169.0,Tourism,13350.0,967.0,654.7
A00033511-V01,A00033511,V01,0,CL01,1,-290.48,1.06,4.0,5.0,2.0,Yearly,No,WorkPrivate,33059,Yes,28,31,F,M,9.0,11.0,3.0,1461.0,68.0,Diesel,RENAULT,MODUS,3.0,2.0,158.0,Tourism,16600.0,1210.0,-290.48
A00024424-V01,A00024424,V01,0,CL01,1,133.45,0.5,4.0,6.0,1.0,Biannual,No,Retired,38185,Yes,70,60,F,M,49.0,39.0,11.0,1905.0,70.0,Diesel,PEUGEOT,306,13.0,12.0,160.0,Tourism,14376.0,1080.0,133.45
A00033230-V01,A00033230,V01,0,CL01,1,382.37,0.5,4.0,21.0,2.0,Monthly,No,WorkPrivate,03007,No,64,,F,,39.0,0.0,2.0,1398.0,68.0,Diesel,CITROEN,C3,9.0,3.0,158.0,Tourism,15050.0,1022.0,382.37
A00058586-V01,A00058586,V01,0,CL01,1,116.24,0.5,4.0,9.0,9.0,Monthly,No,WorkPrivate,58207,No,52,,M,,34.0,0.0,14.0,1870.0,66.0,Diesel,RENAULT,CLIO,15.0,14.0,161.0,Tourism,11663.0,960.0,116.24
A00082740-V01,A00082740,V01,0,CL01,1,1344.23,0.5,4.0,19.0,1.0,Monthly,No,Retired,10081,No,72,,F,,46.0,0.0,9.0,1598.0,108.0,Gasoline,RENAULT,MEGANE,12.0,11.0,195.0,Tourism,15992.0,1085.0,1344.23
A00046466-V01,A00046466,V01,0,CL01,1,-787.84,0.5,4.0,25.0,1.0,Monthly,No,WorkPrivate,87041,No,46,,F,,28.0,0.0,1.0,1388.0,97.0,Gasoline,FORD,FIESTA,1.0,1.0,166.0,Tourism,17680.0,1026.0,-787.84
A00047319-V01,A00047319,V01,0,CL01,1,56.19,0.54,4.0,5.0,4.0,Biannual,No,Professional,54328,No,31,,F,,12.0,0.0,5.0,1386.0,89.0,Gasoline,NISSAN,MICRA,6.0,3.0,174.0,Tourism,16400.0,1135.0,56.19
A00054299-V01,A00054299,V01,0,CL02,1,-496.85,0.5,4.0,25.0,3.0,Yearly,No,Retired,69277,No,79,,F,,50.0,0.0,3.0,796.0,51.0,Gasoline,CHEVROLET,MATIZ,3.0,3.0,145.0,Tourism,9390.0,855.0,-496.85
A00036815-V02,A00036815,V02,0,CL02,1,448.61,0.51,4.0,9.0,1.0,Biannual,No,WorkPrivate,79065,Yes,54,55,M,F,36.0,36.0,1.0,1896.0,105.0,Diesel,SEAT,ALTEA,4.0,2.0,183.0,Tourism,24700.0,1435.0,448.61
A00055555-V01,A00055555,V01,0,CL01,1,619.91,0.51,4.0,5.0,1.0,Yearly,No,Professional,94077,No,48,,M,,30.0,0.0,8.0,1997.0,109.0,Diesel,PEUGEOT,307,10.0,7.0,193.0,Tourism,22000.0,1260.0,619.91
A00046141-V01,A00046141,V01,0,CL01,1,2502.19,0.5,4.0,3.0,3.0,Biannual,No,WorkPrivate,34032,Yes,43,38,M,F,24.0,19.0,6.0,1870.0,120.0,Diesel,RENAULT,SCENIC,7.0,6.0,188.0,Tourism,25450.0,1530.0,2502.19
A00070063-V01,A00070063,V01,0,CL01,1,186.37,0.57,4.0,2.0,2.0,Monthly,No,WorkPrivate,44047,No,36,,M,,16.0,0.0,9.0,1461.0,82.0,Diesel,RENAULT,MEGANE,9.0,7.0,170.0,Tourism,17050.0,1195.0,186.37
A00027913-V01,A00027913,V01,0,CL01,1,304.78,0.5,4.0,25.0,2.0,Monthly,No,Retired,42242,Yes,75,71,M,F,52.0,52.0,5.0,1360.0,74.0,Gasoline,CITROEN,C2,8.0,3.0,169.0,Tourism,15000.0,987.0,304.78
A00033217-V01,A00033217,V01,0,CL01,1,76.42,0.5,4.0,15.0,11.0,Biannual,No,WorkPrivate,38185,No,58,,M,,17.0,0.0,11.0,1124.0,60.0,Gasoline,PEUGEOT,106,11.0,8.0,164.0,Tourism,9700.0,835.0,76.42
A00021606-V01,A00021606,V01,0,CL01,1,105.05,0.57,4.0,3.0,1.0,Yearly,No,WorkPrivate,93047,Yes,30,30,F,M,11.0,12.0,1.0,1149.0,75.0,Gasoline,RENAULT,TWINGO,3.0,1.0,169.0,Tourism,10150.0,955.0,105.05
A00044781-V01,A00044781,V01,0,CL01,1,798.64,0.5,4.0,9.0,1.0,Monthly,No,WorkPrivate,54547,Yes,46,39,M,F,27.0,21.0,1.0,1461.0,86.0,Diesel,NISSAN,NOTE,2.0,1.0,168.0,Tourism,18850.0,1165.0,798.64
A00006299-V01,A00006299,V01,0,CL01,1,109.73,0.5,4.0,13.0,1.0,Monthly,Yes,Retired,38151,No,80,,M,,57.0,0.0,4.0,1240.0,81.0,Gasoline,NISSAN,MICRA,8.0,3.0,167.0,Tourism,11100.0,965.0,109.73
A00060032-V01,A00060032,V01,0,CL01,1,193.48,0.5,2.0,5.0,2.0,Yearly,No,Retired,34172,No,67,,M,,46.0,0.0,20.0,1769.0,60.0,Diesel,PEUGEOT,205,26.0,18.0,155.0,Commercial,10474.0,1270.0,193.48
A00035538-V01,A00035538,V01,0,CL01,1,236.86,0.5,3.0,12.0,8.0,Yearly,No,WorkPrivate,93048,Yes,44,39,M,F,26.0,10.0,9.0,1995.0,101.0,Diesel,OPEL,ASTRA,12.0,9.0,188.0,Tourism,18100.0,1221.0,236.86
A00088422-V01,A00088422,V01,0,CL01,1,162.0,0.5,4.0,7.0,1.0,Yearly,No,Professional,79176,Yes,42,39,M,F,24.0,21.0,2.0,1560.0,75.0,Diesel,CITROEN,BERLINGO,6.0,4.0,150.0,Commercial,25640.0,1269.0,162.0
A00013162-V01,A00013162,V01,0,CL01,1,110.98,0.5,3.0,1.0,1.0,Yearly,No,Retired,94004,No,62,,M,,42.0,0.0,11.0,1998.0,109.0,Diesel,PEUGEOT,406,13.0,8.0,191.0,Tourism,22700.0,1415.0,110.98
A00079584-V01,A00079584,V01,0,CL01,1,1010.41,0.5,4.0,29.0,1.0,Biannual,No,Retired,86297,No,66,,F,,46.0,0.0,1.0,1587.0,109.0,Gasoline,CITROEN,C3,3.0,1.0,188.0,Tourism,20550.0,1205.0,1010.41
A00026613-V01,A00026613,V01,0,CL01,1,2627.59,0.58,4.0,27.0,6.0,Biannual,No,Professional,66016,No,53,,M,,34.0,0.0,6.0,1870.0,85.0,Diesel,RENAULT,KANGOO,8.0,6.0,147.0,Tourism,18600.0,1330.0,2627.59
A00010832-V01,A00010832,V01,0,CL01,1,401.1,0.5,4.0,6.0,3.0,Yearly,No,Retired,34142,No,70,,F,,27.0,0.0,4.0,1461.0,64.0,Diesel,RENAULT,TWINGO,4.0,1.0,164.0,Tourism,12650.0,980.0,401.1
A00076764-V01,A00076764,V01,0,CL02,1,566.59,0.5,4.0,27.0,3.0,Yearly,No,Retired,17291,No,74,,M,,52.0,0.0,4.0,1560.0,90.0,Diesel,CITROEN,C4,7.0,3.0,180.0,Tourism,18800.0,1257.0,566.59
A00063765-V01,A00063765,V01,0,CL01,1,2223.6,0.54,4.0,13.0,1.0,Monthly,No,WorkPrivate,51108,No,37,,M,,17.0,0.0,6.0,1997.0,109.0,Diesel,PEUGEOT,807,6.0,5.0,174.0,Tourism,32900.0,1661.0,2223.6
A00021751-V01,A00021751,V01,0,CL01,1,1236.0,0.5,4.0,28.0,2.0,Biannual,No,Retired,59392,No,81,,F,,57.0,0.0,2.0,998.0,68.0,Gasoline,TOYOTA,AYGO,6.0,1.0,157.0,Tourism,11650.0,790.0,1236.0
A00084413-V01,A00084413,V01,0,CL01,1,106.14,0.5,4.0,25.0,1.0,Yearly,No,WorkPrivate,26037,Yes,55,58,F,M,37.0,40.0,1.0,1198.0,60.0,Gasoline,SKODA,FABIA,4.0,1.0,155.0,Tourism,11100.0,1015.0,106.14
A00052816-V01,A00052816,V01,0,CL01,1,1240.89,0.5,4.0,25.0,1.0,Monthly,No,Professional,05061,No,53,,M,,34.0,0.0,15.0,2459.0,102.0,Diesel,RENAULT,TRANSPORTER,15.0,12.0,157.0,Tourism,28463.0,1597.0,1240.89
A00008118-V01,A00008118,V01,0,CL02,1,-780.69,0.5,4.0,3.0,3.0,Monthly,No,WorkPrivate,78124,No,50,,F,,29.0,0.0,8.0,1149.0,75.0,Gasoline,RENAULT,CLIO,10.0,8.0,170.0,Tourism,11250.0,910.0,-780.69
A00037655-V01,A00037655,V01,0,CL01,1,2056.2,0.5,4.0,6.0,1.0,Biannual,Yes,WorkPrivate,73303,Yes,52,19,F,F,33.0,1.0,6.0,1124.0,60.0,Gasoline,CITROEN,C2,8.0,6.0,158.0,Tourism,11200.0,932.0,2056.2
A00006307-V02,A00006307,V02,0,CL01,1,742.69,0.5,4.0,4.0,1.0,Monthly,No,WorkPrivate,42279,No,38,,F,,18.0,0.0,9.0,3996.0,250.0,Diesel,MERCEDES BENZ,ML400,10.0,6.0,213.0,Tourism,64650.0,2335.0,742.69
A00057581-V01,A00057581,V01,0,CL01,1,-31.31,0.5,4.0,13.0,1.0,Monthly,No,WorkPrivate,62848,No,40,,M,,17.0,0.0,1.0,1248.0,75.0,Diesel,OPEL,CORSA,5.0,4.0,163.0,Tourism,14900.0,1141.0,-31.31
A00037999-V01,A00037999,V01,0,CL01,1,768.05,0.5,4.0,2.0,2.0,Yearly,No,WorkPrivate,73050,No,41,,M,,21.0,0.0,8.0,1997.0,90.0,Diesel,PEUGEOT,206,12.0,6.0,180.0,Tourism,16200.0,1010.0,768.05
A00042849-V01,A00042849,V01,0,CL01,1,1214.06,0.52,4.0,5.0,4.0,Yearly,No,WorkPrivate,42103,No,34,,F,,13.0,0.0,9.0,1997.0,109.0,Diesel,PEUGEOT,307,9.0,7.0,183.0,Tourism,22250.0,1260.0,1214.06
A00042502-V01,A00042502,V01,0,CL01,1,518.87,0.5,4.0,21.0,6.0,Biannual,No,Retired,38562,No,79,,M,,39.0,0.0,12.0,1870.0,98.0,Diesel,RENAULT,LAGUNA,13.0,11.0,185.0,Tourism,18752.0,1310.0,518.87
